id,factor,seed_group,arm,selected,count,fraction
Environment_base_t7_i0_g2,Environment,2,action_medoid,1,1,0.05555555555555555
Environment_base_t7_i0_g2,Environment,2,action_medoid,2,9,0.5
Environment_base_t7_i0_g2,Environment,2,decoder_medoid,0,3,0.16666666666666666
Environment_base_t7_i0_g2,Environment,2,decoder_medoid,2,15,0.8333333333333334
Environment_base_t7_i0_g2,Environment,2,first,0,18,1.0
Environment_base_t7_i0_g2,Environment,2,max_value,0,16,0.8888888888888888
Environment_base_t7_i0_g2,Environment,2,max_value,1,1,0.05555555555555555
Environment_base_t7_i0_g2,Environment,2,max_value,2,1,0.05555555555555555
Environment_base_t7_i1_g0,Environment,0,action_medoid,0,6,0.3333333333333333
Environment_base_t7_i1_g0,Environment,0,action_medoid,1,7,0.3888888888888889
Environment_base_t7_i1_g0,Environment,0,action_medoid,2,5,0.2777777777777778
Environment_base_t7_i1_g0,Environment,0,decoder_medoid,0,2,0.1111111111111111
Environment_base_t7_i1_g0,Environment,0,decoder_medoid,1,15,0.8333333333333334
Environment_base_t7_i1_g0,Environment,0,decoder_medoid,2,1,0.05555555555555555
Environment_base_t7_i1_g0,Environment,0,first,0,18,1.0
Environment_base_t7_i1_g0,Environment,0,max_value,0,1,0.05555555555555555
Environment_base_t7_i1_g0,Environment,0,max_value,1,5,0.2777777777777778
Environment_base_t7_i1_g0,Environment,0,max_value,2,12,0.6666666666666666
Environment_base_t7_i1_g1,Environment,1,action_medoid,0,8,0.4444444444444444
Environment_base_t7_i1_g1,Environment,1,action_medoid,1,2,0.1111111111111111
Environment_base_t7_i1_g1,Environment,1,action_medoid,2,8,0.4444444444444444
Environment_base_t7_i1_g1,Environment,1,decoder_medoid,0,15,0.8333333333333334
Environment_base_t7_i1_g1,Environment,1,decoder_medoid,1,1,0.05555555555555555
Environment_base_t7_i1_g1,Environment,1,decoder_medoid,2,2,0.1111111111111111
Environment_base_t7_i1_g1,Environment,1,first,0,18,1.0
Environment_base_t7_i1_g1,Environment,1,max_value,1,12,0.6666666666666666
Environment_base_t7_i1_g1,Environment,1,max_value,2,6,0.3333333333333333
Environment_base_t7_i1_g2,Environment,2,action_medoid,0,6,0.3333333333333333
Environment_base_t7_i1_g2,Environment,2,action_medoid,1,8,0.4444444444444444
Environment_base_t7_i1_g2,Environment,2,action_medoid,2,4,0.2222222222222222
Environment_base_t7_i1_g2,Environment,2,decoder_medoid,0,4,0.2222222222222222
Environment_base_t7_i1_g2,Environment,2,decoder_medoid,2,14,0.7777777777777778
Environment_base_t7_i1_g2,Environment,2,first,0,18,1.0
Environment_base_t7_i1_g2,Environment,2,max_value,0,17,0.9444444444444444
Environment_base_t7_i1_g2,Environment,2,max_value,2,1,0.05555555555555555
Environment_base_t8_i0_g0,Environment,0,action_medoid,0,2,0.1111111111111111
Environment_base_t8_i0_g0,Environment,0,action_medoid,1,10,0.5555555555555556
Environment_base_t8_i0_g0,Environment,0,action_medoid,2,6,0.3333333333333333
Environment_base_t8_i0_g0,Environment,0,decoder_medoid,0,2,0.1111111111111111
Environment_base_t8_i0_g0,Environment,0,decoder_medoid,1,15,0.8333333333333334
Environment_base_t8_i0_g0,Environment,0,decoder_medoid,2,1,0.05555555555555555
Environment_base_t8_i0_g0,Environment,0,first,0,18,1.0
Environment_base_t8_i0_g0,Environment,0,max_value,0,2,0.1111111111111111
Environment_base_t8_i0_g0,Environment,0,max_value,1,2,0.1111111111111111
Environment_base_t8_i0_g0,Environment,0,max_value,2,14,0.7777777777777778
Environment_base_t8_i0_g1,Environment,1,action_medoid,0,11,0.6111111111111112
Environment_base_t8_i0_g1,Environment,1,action_medoid,1,3,0.16666666666666666
Environment_base_t8_i0_g1,Environment,1,action_medoid,2,4,0.2222222222222222
Environment_base_t8_i0_g1,Environment,1,decoder_medoid,0,13,0.7222222222222222
Environment_base_t8_i0_g1,Environment,1,decoder_medoid,1,2,0.1111111111111111
Environment_base_t8_i0_g1,Environment,1,decoder_medoid,2,3,0.16666666666666666
Environment_base_t8_i0_g1,Environment,1,first,0,18,1.0
Environment_base_t8_i0_g1,Environment,1,max_value,1,10,0.5555555555555556
Environment_base_t8_i0_g1,Environment,1,max_value,2,8,0.4444444444444444
Environment_base_t8_i0_g2,Environment,2,action_medoid,0,6,0.3333333333333333
Environment_base_t8_i0_g2,Environment,2,action_medoid,1,6,0.3333333333333333
Environment_base_t8_i0_g2,Environment,2,action_medoid,2,6,0.3333333333333333
Environment_base_t8_i0_g2,Environment,2,decoder_medoid,0,4,0.2222222222222222
Environment_base_t8_i0_g2,Environment,2,decoder_medoid,2,14,0.7777777777777778
Environment_base_t8_i0_g2,Environment,2,first,0,18,1.0
Environment_base_t8_i0_g2,Environment,2,max_value,0,17,0.9444444444444444
Environment_base_t8_i0_g2,Environment,2,max_value,1,1,0.05555555555555555
Environment_base_t8_i1_g0,Environment,0,action_medoid,0,6,0.3333333333333333
Environment_base_t8_i1_g0,Environment,0,action_medoid,1,10,0.5555555555555556
Environment_base_t8_i1_g0,Environment,0,action_medoid,2,2,0.1111111111111111
Environment_base_t8_i1_g0,Environment,0,decoder_medoid,1,17,0.9444444444444444
Environment_base_t8_i1_g0,Environment,0,decoder_medoid,2,1,0.05555555555555555
Environment_base_t8_i1_g0,Environment,0,first,0,18,1.0
Environment_base_t8_i1_g0,Environment,0,max_value,0,1,0.05555555555555555
Environment_base_t8_i1_g0,Environment,0,max_value,1,1,0.05555555555555555
Environment_base_t8_i1_g0,Environment,0,max_value,2,16,0.8888888888888888
Environment_base_t8_i1_g1,Environment,1,action_medoid,0,3,0.16666666666666666
Environment_base_t8_i1_g1,Environment,1,action_medoid,1,5,0.2777777777777778
Environment_base_t8_i1_g1,Environment,1,action_medoid,2,10,0.5555555555555556
Environment_base_t8_i1_g1,Environment,1,decoder_medoid,0,17,0.9444444444444444
Environment_base_t8_i1_g1,Environment,1,decoder_medoid,2,1,0.05555555555555555
Environment_base_t8_i1_g1,Environment,1,first,0,18,1.0
Environment_base_t8_i1_g1,Environment,1,max_value,0,1,0.05555555555555555
Environment_base_t8_i1_g1,Environment,1,max_value,1,11,0.6111111111111112
Environment_base_t8_i1_g1,Environment,1,max_value,2,6,0.3333333333333333
Environment_base_t8_i1_g2,Environment,2,action_medoid,0,3,0.16666666666666666
Environment_base_t8_i1_g2,Environment,2,action_medoid,1,11,0.6111111111111112
Environment_base_t8_i1_g2,Environment,2,action_medoid,2,4,0.2222222222222222
Environment_base_t8_i1_g2,Environment,2,decoder_medoid,0,3,0.16666666666666666
Environment_base_t8_i1_g2,Environment,2,decoder_medoid,2,15,0.8333333333333334
Environment_base_t8_i1_g2,Environment,2,first,0,18,1.0
Environment_base_t8_i1_g2,Environment,2,max_value,0,16,0.8888888888888888
Environment_base_t8_i1_g2,Environment,2,max_value,1,1,0.05555555555555555
Environment_base_t8_i1_g2,Environment,2,max_value,2,1,0.05555555555555555
Environment_base_t9_i0_g0,Environment,0,action_medoid,0,1,0.125
Environment_base_t9_i0_g0,Environment,0,action_medoid,1,3,0.375
Environment_base_t9_i0_g0,Environment,0,action_medoid,2,4,0.5
Environment_base_t9_i0_g0,Environment,0,decoder_medoid,1,7,0.875
Environment_base_t9_i0_g0,Environment,0,decoder_medoid,2,1,0.125
Environment_base_t9_i0_g0,Environment,0,first,0,8,1.0
Environment_base_t9_i0_g0,Environment,0,max_value,1,1,0.125
Environment_base_t9_i0_g0,Environment,0,max_value,2,7,0.875
Environment_base_t9_i0_g1,Environment,1,action_medoid,1,3,0.42857142857142855
Environment_base_t9_i0_g1,Environment,1,action_medoid,2,4,0.5714285714285714
Environment_base_t9_i0_g1,Environment,1,decoder_medoid,0,6,0.8571428571428571
Environment_base_t9_i0_g1,Environment,1,decoder_medoid,1,1,0.14285714285714285
Environment_base_t9_i0_g1,Environment,1,first,0,7,1.0
Environment_base_t9_i0_g1,Environment,1,max_value,0,1,0.14285714285714285
Environment_base_t9_i0_g1,Environment,1,max_value,1,5,0.7142857142857143
Environment_base_t9_i0_g1,Environment,1,max_value,2,1,0.14285714285714285
Environment_base_t9_i0_g2,Environment,2,action_medoid,0,2,0.25
Environment_base_t9_i0_g2,Environment,2,action_medoid,1,5,0.625
Environment_base_t9_i0_g2,Environment,2,action_medoid,2,1,0.125
Environment_base_t9_i0_g2,Environment,2,decoder_medoid,1,1,0.125
Environment_base_t9_i0_g2,Environment,2,decoder_medoid,2,7,0.875
Environment_base_t9_i0_g2,Environment,2,first,0,8,1.0
Environment_base_t9_i0_g2,Environment,2,max_value,0,6,0.75
Environment_base_t9_i0_g2,Environment,2,max_value,1,1,0.125
Environment_base_t9_i0_g2,Environment,2,max_value,2,1,0.125
Environment_base_t9_i1_g0,Environment,0,action_medoid,0,4,0.2222222222222222
Environment_base_t9_i1_g0,Environment,0,action_medoid,1,9,0.5
Environment_base_t9_i1_g0,Environment,0,action_medoid,2,5,0.2777777777777778
Environment_base_t9_i1_g0,Environment,0,decoder_medoid,1,8,1.0
Environment_base_t9_i1_g0,Environment,0,first,0,18,1.0
Environment_base_t9_i1_g0,Environment,0,max_value,0,1,0.05555555555555555
Environment_base_t9_i1_g0,Environment,0,max_value,1,6,0.3333333333333333
Environment_base_t9_i1_g0,Environment,0,max_value,2,11,0.6111111111111112
Environment_base_t9_i1_g1,Environment,1,action_medoid,0,9,0.5
Environment_base_t9_i1_g1,Environment,1,action_medoid,1,5,0.2777777777777778
Environment_base_t9_i1_g1,Environment,1,action_medoid,2,4,0.2222222222222222
Environment_base_t9_i1_g1,Environment,1,decoder_medoid,0,12,0.6666666666666666
Environment_base_t9_i1_g1,Environment,1,decoder_medoid,1,2,0.1111111111111111
Environment_base_t9_i1_g1,Environment,1,decoder_medoid,2,4,0.2222222222222222
Environment_base_t9_i1_g1,Environment,1,first,0,18,1.0
Environment_base_t9_i1_g1,Environment,1,max_value,0,4,0.2222222222222222
Environment_base_t9_i1_g1,Environment,1,max_value,1,9,0.5
Environment_base_t9_i1_g1,Environment,1,max_value,2,5,0.2777777777777778
Environment_base_t9_i1_g2,Environment,2,action_medoid,0,11,0.6111111111111112
Environment_base_t9_i1_g2,Environment,2,action_medoid,1,2,0.1111111111111111
Environment_base_t9_i1_g2,Environment,2,action_medoid,2,5,0.2777777777777778
Environment_base_t9_i1_g2,Environment,2,decoder_medoid,0,3,0.2727272727272727
Environment_base_t9_i1_g2,Environment,2,decoder_medoid,2,8,0.7272727272727273
Environment_base_t9_i1_g2,Environment,2,first,0,18,1.0
Environment_base_t9_i1_g2,Environment,2,max_value,0,13,0.7222222222222222
Environment_base_t9_i1_g2,Environment,2,max_value,1,4,0.2222222222222222
Environment_base_t9_i1_g2,Environment,2,max_value,2,1,0.05555555555555555
Object_base_t0_i0_g0,Object,0,action_medoid,0,4,0.4
Object_base_t0_i0_g0,Object,0,action_medoid,1,5,0.5
Object_base_t0_i0_g0,Object,0,action_medoid,2,1,0.1
Object_base_t0_i0_g0,Object,0,decoder_medoid,1,10,1.0
Object_base_t0_i0_g0,Object,0,first,0,10,1.0
Object_base_t0_i0_g0,Object,0,max_value,1,9,0.6
Object_base_t0_i0_g0,Object,0,max_value,2,6,0.4
Object_base_t0_i0_g1,Object,1,action_medoid,0,5,0.3125
Object_base_t0_i0_g1,Object,1,action_medoid,1,3,0.1875
Object_base_t0_i0_g1,Object,1,action_medoid,2,8,0.5
Object_base_t0_i0_g1,Object,1,decoder_medoid,0,13,0.9285714285714286
Object_base_t0_i0_g1,Object,1,decoder_medoid,1,1,0.07142857142857142
Object_base_t0_i0_g1,Object,1,first,0,10,1.0
Object_base_t0_i0_g1,Object,1,max_value,1,12,0.6666666666666666
Object_base_t0_i0_g1,Object,1,max_value,2,6,0.3333333333333333
Object_base_t0_i0_g2,Object,2,action_medoid,0,7,0.5833333333333334
Object_base_t0_i0_g2,Object,2,action_medoid,1,3,0.25
Object_base_t0_i0_g2,Object,2,action_medoid,2,2,0.16666666666666666
Object_base_t0_i0_g2,Object,2,decoder_medoid,2,10,1.0
Object_base_t0_i0_g2,Object,2,first,0,18,1.0
Object_base_t0_i0_g2,Object,2,max_value,0,17,0.9444444444444444
Object_base_t0_i0_g2,Object,2,max_value,2,1,0.05555555555555555
Object_base_t0_i1_g0,Object,0,action_medoid,0,6,0.3333333333333333
Object_base_t0_i1_g0,Object,0,action_medoid,1,8,0.4444444444444444
Object_base_t0_i1_g0,Object,0,action_medoid,2,4,0.2222222222222222
Object_base_t0_i1_g0,Object,0,decoder_medoid,0,1,0.05555555555555555
Object_base_t0_i1_g0,Object,0,decoder_medoid,1,16,0.8888888888888888
Object_base_t0_i1_g0,Object,0,decoder_medoid,2,1,0.05555555555555555
Object_base_t0_i1_g0,Object,0,first,0,18,1.0
Object_base_t0_i1_g0,Object,0,max_value,0,2,0.11764705882352941
Object_base_t0_i1_g0,Object,0,max_value,1,5,0.29411764705882354
Object_base_t0_i1_g0,Object,0,max_value,2,10,0.5882352941176471
Object_base_t0_i1_g1,Object,1,action_medoid,0,6,0.3333333333333333
Object_base_t0_i1_g1,Object,1,action_medoid,1,6,0.3333333333333333
Object_base_t0_i1_g1,Object,1,action_medoid,2,6,0.3333333333333333
Object_base_t0_i1_g1,Object,1,decoder_medoid,0,17,0.9444444444444444
Object_base_t0_i1_g1,Object,1,decoder_medoid,1,1,0.05555555555555555
Object_base_t0_i1_g1,Object,1,first,0,18,1.0
Object_base_t0_i1_g1,Object,1,max_value,1,15,0.8333333333333334
Object_base_t0_i1_g1,Object,1,max_value,2,3,0.16666666666666666
Object_base_t0_i1_g2,Object,2,action_medoid,0,13,0.7222222222222222
Object_base_t0_i1_g2,Object,2,action_medoid,1,4,0.2222222222222222
Object_base_t0_i1_g2,Object,2,action_medoid,2,1,0.05555555555555555
Object_base_t0_i1_g2,Object,2,decoder_medoid,0,1,0.05555555555555555
Object_base_t0_i1_g2,Object,2,decoder_medoid,1,1,0.05555555555555555
Object_base_t0_i1_g2,Object,2,decoder_medoid,2,16,0.8888888888888888
Object_base_t0_i1_g2,Object,2,first,0,18,1.0
Object_base_t0_i1_g2,Object,2,max_value,0,12,0.9230769230769231
Object_base_t0_i1_g2,Object,2,max_value,1,1,0.07692307692307693
Object_base_t1_i0_g0,Object,0,action_medoid,0,3,0.3
Object_base_t1_i0_g0,Object,0,action_medoid,1,5,0.5
Object_base_t1_i0_g0,Object,0,action_medoid,2,2,0.2
Object_base_t1_i0_g0,Object,0,decoder_medoid,0,2,0.2
Object_base_t1_i0_g0,Object,0,decoder_medoid,1,6,0.6
Object_base_t1_i0_g0,Object,0,decoder_medoid,2,2,0.2
Object_base_t1_i0_g0,Object,0,first,0,9,1.0
Object_base_t1_i0_g0,Object,0,max_value,0,4,0.4
Object_base_t1_i0_g0,Object,0,max_value,1,2,0.2
Object_base_t1_i0_g0,Object,0,max_value,2,4,0.4
Object_base_t1_i0_g1,Object,1,action_medoid,0,3,0.375
Object_base_t1_i0_g1,Object,1,action_medoid,1,2,0.25
Object_base_t1_i0_g1,Object,1,action_medoid,2,3,0.375
Object_base_t1_i0_g1,Object,1,decoder_medoid,0,8,1.0
Object_base_t1_i0_g1,Object,1,first,0,8,1.0
Object_base_t1_i0_g1,Object,1,max_value,1,6,0.75
Object_base_t1_i0_g1,Object,1,max_value,2,2,0.25
Object_base_t1_i0_g2,Object,2,action_medoid,0,2,0.25
Object_base_t1_i0_g2,Object,2,action_medoid,1,2,0.25
Object_base_t1_i0_g2,Object,2,action_medoid,2,4,0.5
Object_base_t1_i0_g2,Object,2,decoder_medoid,0,1,0.125
Object_base_t1_i0_g2,Object,2,decoder_medoid,1,1,0.125
Object_base_t1_i0_g2,Object,2,decoder_medoid,2,6,0.75
Object_base_t1_i0_g2,Object,2,first,0,8,1.0
Object_base_t1_i0_g2,Object,2,max_value,0,7,0.7777777777777778
Object_base_t1_i0_g2,Object,2,max_value,2,2,0.2222222222222222
Object_base_t1_i1_g0,Object,0,action_medoid,0,3,0.375
Object_base_t1_i1_g0,Object,0,action_medoid,1,3,0.375
Object_base_t1_i1_g0,Object,0,action_medoid,2,2,0.25
Object_base_t1_i1_g0,Object,0,decoder_medoid,1,8,1.0
Object_base_t1_i1_g0,Object,0,first,0,8,1.0
Object_base_t1_i1_g0,Object,0,max_value,0,1,0.125
Object_base_t1_i1_g0,Object,0,max_value,1,1,0.125
Object_base_t1_i1_g0,Object,0,max_value,2,6,0.75
Object_base_t1_i1_g1,Object,1,action_medoid,0,4,0.5
Object_base_t1_i1_g1,Object,1,action_medoid,1,2,0.25
Object_base_t1_i1_g1,Object,1,action_medoid,2,2,0.25
Object_base_t1_i1_g1,Object,1,decoder_medoid,0,8,1.0
Object_base_t1_i1_g1,Object,1,first,0,8,1.0
Object_base_t1_i1_g1,Object,1,max_value,1,4,0.5
Object_base_t1_i1_g1,Object,1,max_value,2,4,0.5
Object_base_t1_i1_g2,Object,2,action_medoid,0,3,0.375
Object_base_t1_i1_g2,Object,2,action_medoid,1,4,0.5
Object_base_t1_i1_g2,Object,2,action_medoid,2,1,0.125
Object_base_t1_i1_g2,Object,2,decoder_medoid,2,8,1.0
Object_base_t1_i1_g2,Object,2,first,0,8,1.0
Object_base_t1_i1_g2,Object,2,max_value,0,8,1.0
Object_base_t2_i0_g0,Object,0,action_medoid,0,2,0.25
Object_base_t2_i0_g0,Object,0,action_medoid,1,3,0.375
Object_base_t2_i0_g0,Object,0,action_medoid,2,3,0.375
Object_base_t2_i0_g0,Object,0,decoder_medoid,0,1,0.125
Object_base_t2_i0_g0,Object,0,decoder_medoid,1,7,0.875
Object_base_t2_i0_g0,Object,0,first,0,8,1.0
Object_base_t2_i0_g0,Object,0,max_value,0,2,0.25
Object_base_t2_i0_g0,Object,0,max_value,1,4,0.5
Object_base_t2_i0_g0,Object,0,max_value,2,2,0.25
Object_base_t2_i0_g1,Object,1,action_medoid,0,4,0.5
Object_base_t2_i0_g1,Object,1,action_medoid,1,4,0.5
Object_base_t2_i0_g1,Object,1,decoder_medoid,0,7,0.875
Object_base_t2_i0_g1,Object,1,decoder_medoid,1,1,0.125
Object_base_t2_i0_g1,Object,1,first,0,8,1.0
Object_base_t2_i0_g1,Object,1,max_value,1,3,0.375
Object_base_t2_i0_g1,Object,1,max_value,2,5,0.625
Object_base_t2_i0_g2,Object,2,action_medoid,0,5,0.625
Object_base_t2_i0_g2,Object,2,action_medoid,1,1,0.125
Object_base_t2_i0_g2,Object,2,action_medoid,2,2,0.25
Object_base_t2_i0_g2,Object,2,decoder_medoid,2,8,1.0
Object_base_t2_i0_g2,Object,2,first,0,8,1.0
Object_base_t2_i0_g2,Object,2,max_value,0,8,1.0
Object_base_t2_i1_g0,Object,0,action_medoid,0,1,0.125
Object_base_t2_i1_g0,Object,0,action_medoid,1,3,0.375
Object_base_t2_i1_g0,Object,0,action_medoid,2,4,0.5
Object_base_t2_i1_g0,Object,0,decoder_medoid,1,8,1.0
Object_base_t2_i1_g0,Object,0,first,0,8,1.0
Object_base_t2_i1_g0,Object,0,max_value,0,2,0.25
Object_base_t2_i1_g0,Object,0,max_value,1,4,0.5
Object_base_t2_i1_g0,Object,0,max_value,2,2,0.25
Object_base_t2_i1_g1,Object,1,action_medoid,0,3,0.375
Object_base_t2_i1_g1,Object,1,action_medoid,1,3,0.375
Object_base_t2_i1_g1,Object,1,action_medoid,2,2,0.25
Object_base_t2_i1_g1,Object,1,decoder_medoid,0,7,0.875
Object_base_t2_i1_g1,Object,1,decoder_medoid,2,1,0.125
Object_base_t2_i1_g1,Object,1,first,0,8,1.0
Object_base_t2_i1_g1,Object,1,max_value,1,4,0.5
Object_base_t2_i1_g1,Object,1,max_value,2,4,0.5
Object_base_t2_i1_g2,Object,2,action_medoid,0,4,0.5
Object_base_t2_i1_g2,Object,2,action_medoid,1,3,0.375
Object_base_t2_i1_g2,Object,2,action_medoid,2,1,0.125
Object_base_t2_i1_g2,Object,2,decoder_medoid,2,8,1.0
Object_base_t2_i1_g2,Object,2,first,0,8,1.0
Object_base_t2_i1_g2,Object,2,max_value,0,8,1.0
Object_base_t3_i0_g0,Object,0,action_medoid,0,3,0.375
Object_base_t3_i0_g0,Object,0,action_medoid,1,1,0.125
Object_base_t3_i0_g0,Object,0,action_medoid,2,4,0.5
Object_base_t3_i0_g0,Object,0,decoder_medoid,1,8,0.8888888888888888
Object_base_t3_i0_g0,Object,0,decoder_medoid,2,1,0.1111111111111111
Object_base_t3_i0_g0,Object,0,first,0,9,1.0
Object_base_t3_i0_g0,Object,0,max_value,0,2,0.25
Object_base_t3_i0_g0,Object,0,max_value,1,5,0.625
Object_base_t3_i0_g0,Object,0,max_value,2,1,0.125
Object_base_t3_i0_g1,Object,1,action_medoid,0,3,0.3333333333333333
Object_base_t3_i0_g1,Object,1,action_medoid,1,3,0.3333333333333333
Object_base_t3_i0_g1,Object,1,action_medoid,2,3,0.3333333333333333
Object_base_t3_i0_g1,Object,1,decoder_medoid,0,8,0.8888888888888888
Object_base_t3_i0_g1,Object,1,decoder_medoid,2,1,0.1111111111111111
Object_base_t3_i0_g1,Object,1,first,0,9,1.0
Object_base_t3_i0_g1,Object,1,max_value,1,4,0.5
Object_base_t3_i0_g1,Object,1,max_value,2,4,0.5
Object_base_t3_i0_g2,Object,2,action_medoid,0,4,0.5
Object_base_t3_i0_g2,Object,2,action_medoid,1,1,0.125
Object_base_t3_i0_g2,Object,2,action_medoid,2,3,0.375
Object_base_t3_i0_g2,Object,2,decoder_medoid,0,1,0.09090909090909091
Object_base_t3_i0_g2,Object,2,decoder_medoid,2,10,0.9090909090909091
Object_base_t3_i0_g2,Object,2,first,0,8,1.0
Object_base_t3_i0_g2,Object,2,max_value,0,9,0.8181818181818182
Object_base_t3_i0_g2,Object,2,max_value,2,2,0.18181818181818182
Object_base_t3_i1_g0,Object,0,action_medoid,0,2,0.18181818181818182
Object_base_t3_i1_g0,Object,0,action_medoid,1,5,0.45454545454545453
Object_base_t3_i1_g0,Object,0,action_medoid,2,4,0.36363636363636365
Object_base_t3_i1_g0,Object,0,decoder_medoid,1,9,1.0
Object_base_t3_i1_g0,Object,0,first,0,11,1.0
Object_base_t3_i1_g0,Object,0,max_value,0,1,0.1111111111111111
Object_base_t3_i1_g0,Object,0,max_value,1,4,0.4444444444444444
Object_base_t3_i1_g0,Object,0,max_value,2,4,0.4444444444444444
Object_base_t3_i1_g1,Object,1,action_medoid,0,5,0.5555555555555556
Object_base_t3_i1_g1,Object,1,action_medoid,1,1,0.1111111111111111
Object_base_t3_i1_g1,Object,1,action_medoid,2,3,0.3333333333333333
Object_base_t3_i1_g1,Object,1,decoder_medoid,0,8,0.8888888888888888
Object_base_t3_i1_g1,Object,1,decoder_medoid,2,1,0.1111111111111111
Object_base_t3_i1_g1,Object,1,first,0,11,1.0
Object_base_t3_i1_g1,Object,1,max_value,1,4,0.36363636363636365
Object_base_t3_i1_g1,Object,1,max_value,2,7,0.6363636363636364
Object_base_t3_i1_g2,Object,2,action_medoid,0,4,0.36363636363636365
Object_base_t3_i1_g2,Object,2,action_medoid,1,4,0.36363636363636365
Object_base_t3_i1_g2,Object,2,action_medoid,2,3,0.2727272727272727
Object_base_t3_i1_g2,Object,2,decoder_medoid,0,2,0.18181818181818182
Object_base_t3_i1_g2,Object,2,decoder_medoid,2,9,0.8181818181818182
Object_base_t3_i1_g2,Object,2,first,0,11,1.0
Object_base_t3_i1_g2,Object,2,max_value,0,10,0.9090909090909091
Object_base_t3_i1_g2,Object,2,max_value,2,1,0.09090909090909091
Object_base_t4_i0_g0,Object,0,action_medoid,0,3,0.3333333333333333
Object_base_t4_i0_g0,Object,0,action_medoid,1,4,0.4444444444444444
Object_base_t4_i0_g0,Object,0,action_medoid,2,2,0.2222222222222222
Object_base_t4_i0_g0,Object,0,decoder_medoid,0,1,0.1111111111111111
Object_base_t4_i0_g0,Object,0,decoder_medoid,1,8,0.8888888888888888
Object_base_t4_i0_g0,Object,0,first,0,9,1.0
Object_base_t4_i0_g0,Object,0,max_value,0,2,0.2222222222222222
Object_base_t4_i0_g0,Object,0,max_value,1,1,0.1111111111111111
Object_base_t4_i0_g0,Object,0,max_value,2,6,0.6666666666666666
Object_base_t4_i0_g1,Object,1,action_medoid,0,3,0.3333333333333333
Object_base_t4_i0_g1,Object,1,action_medoid,1,4,0.4444444444444444
Object_base_t4_i0_g1,Object,1,action_medoid,2,2,0.2222222222222222
Object_base_t4_i0_g1,Object,1,decoder_medoid,0,7,0.7777777777777778
Object_base_t4_i0_g1,Object,1,decoder_medoid,2,2,0.2222222222222222
Object_base_t4_i0_g1,Object,1,first,0,9,1.0
Object_base_t4_i0_g1,Object,1,max_value,0,2,0.2222222222222222
Object_base_t4_i0_g1,Object,1,max_value,1,3,0.3333333333333333
Object_base_t4_i0_g1,Object,1,max_value,2,4,0.4444444444444444
Object_base_t4_i0_g2,Object,2,action_medoid,0,6,0.6666666666666666
Object_base_t4_i0_g2,Object,2,action_medoid,1,2,0.2222222222222222
Object_base_t4_i0_g2,Object,2,action_medoid,2,1,0.1111111111111111
Object_base_t4_i0_g2,Object,2,decoder_medoid,0,1,0.1111111111111111
Object_base_t4_i0_g2,Object,2,decoder_medoid,1,1,0.1111111111111111
Object_base_t4_i0_g2,Object,2,decoder_medoid,2,7,0.7777777777777778
Object_base_t4_i0_g2,Object,2,first,0,9,1.0
Object_base_t4_i0_g2,Object,2,max_value,0,9,1.0
Object_base_t4_i1_g0,Object,0,action_medoid,1,9,1.0
Object_base_t4_i1_g0,Object,0,decoder_medoid,1,9,1.0
Object_base_t4_i1_g0,Object,0,first,0,9,1.0
Object_base_t4_i1_g0,Object,0,max_value,0,2,0.2222222222222222
Object_base_t4_i1_g0,Object,0,max_value,1,2,0.2222222222222222
Object_base_t4_i1_g0,Object,0,max_value,2,5,0.5555555555555556
Object_base_t4_i1_g1,Object,1,action_medoid,0,3,0.3333333333333333
Object_base_t4_i1_g1,Object,1,action_medoid,1,4,0.4444444444444444
Object_base_t4_i1_g1,Object,1,action_medoid,2,2,0.2222222222222222
Object_base_t4_i1_g1,Object,1,decoder_medoid,0,8,0.8888888888888888
Object_base_t4_i1_g1,Object,1,decoder_medoid,1,1,0.1111111111111111
Object_base_t4_i1_g1,Object,1,first,0,9,1.0
Object_base_t4_i1_g1,Object,1,max_value,0,1,0.1111111111111111
Object_base_t4_i1_g1,Object,1,max_value,1,2,0.2222222222222222
Object_base_t4_i1_g1,Object,1,max_value,2,6,0.6666666666666666
Object_base_t4_i1_g2,Object,2,action_medoid,0,3,0.3333333333333333
Object_base_t4_i1_g2,Object,2,action_medoid,1,5,0.5555555555555556
Object_base_t4_i1_g2,Object,2,action_medoid,2,1,0.1111111111111111
Object_base_t4_i1_g2,Object,2,decoder_medoid,0,1,0.1111111111111111
Object_base_t4_i1_g2,Object,2,decoder_medoid,2,8,0.8888888888888888
Object_base_t4_i1_g2,Object,2,first,0,9,1.0
Object_base_t4_i1_g2,Object,2,max_value,0,8,0.8888888888888888
Object_base_t4_i1_g2,Object,2,max_value,1,1,0.1111111111111111
Object_base_t5_i0_g0,Object,0,action_medoid,0,2,0.25
Object_base_t5_i0_g0,Object,0,action_medoid,1,3,0.375
Object_base_t5_i0_g0,Object,0,action_medoid,2,3,0.375
Object_base_t5_i0_g0,Object,0,decoder_medoid,1,8,1.0
Object_base_t5_i0_g0,Object,0,first,0,8,1.0
Object_base_t5_i0_g0,Object,0,max_value,0,2,0.25
Object_base_t5_i0_g0,Object,0,max_value,1,4,0.5
Object_base_t5_i0_g0,Object,0,max_value,2,2,0.25
Object_base_t5_i0_g1,Object,1,action_medoid,0,3,0.375
Object_base_t5_i0_g1,Object,1,action_medoid,1,2,0.25
Object_base_t5_i0_g1,Object,1,action_medoid,2,3,0.375
