source_run,strategy_id,case_id,suite,task_id,init_state_id,rollout_seed,planning_strategy,planning_risk_lambda,planning_difficulty_threshold,planning_value_margin,planning_uncertainty_margin,planning_phase_fraction,planning_short_open_loop_steps,experiment_split,num_open_loop_steps,success,final_t,num_queries,failure_type,target_drop_candidate,wrong_object_interaction_candidate,num_queries_observed,rerank_rate,gate_rate,requery_rate,mean_selected_open_loop_steps,nominal_queries_for_executed_steps,query_compute_ratio
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__adaptive_horizon__libero_spatial_with_yellow_book__task8__init0__disagreement_requery_action__l1,requery_l1_h8,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722522,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,107,9,success,False,False,9,0.4444444444444444,0.0,0.4444444444444444,12.444444444444445,7.0,1.2857142857142858
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__adaptive_horizon__libero_spatial_with_yellow_book__task8__init0__disagreement_requery_action__l1,requery_l1_h8,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722619,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,17,timeout_no_goal,False,False,17,0.3529411764705882,0.0,0.35294117647058826,13.176470588235293,14.0,1.2142857142857142
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__adaptive_horizon__libero_spatial_with_yellow_book__task8__init0__disagreement_requery_action__l1,requery_l1_h8,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722716,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,17,timeout_no_goal,False,False,17,0.3529411764705882,0.0,0.35294117647058826,13.176470588235293,14.0,1.2142857142857142
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__adaptive_horizon__libero_spatial_with_yellow_book__task8__init0__disagreement_requery_action__l1,requery_l1_h8,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722813,disagreement_requery_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,147,12,success,False,False,12,0.41666666666666663,0.0,0.4166666666666667,12.666666666666666,10.0,1.2
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720000,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720097,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720194,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720291,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,140,9,success,False,False,9,0.0,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720388,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720485,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720582,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720679,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,149,10,success,False,False,10,0.0,0.0,0.0,16.0,10.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720776,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720873,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720970,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721067,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,140,9,success,False,False,9,0.0,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721164,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721261,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721358,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,140,9,success,False,False,9,0.0,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721455,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,150,10,success,False,False,10,0.0,0.0,0.0,16.0,10.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721552,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,target_drop_candidate,True,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721649,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721746,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721843,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721940,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722037,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722134,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722231,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722328,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722425,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,150,10,success,False,False,10,0.0,0.0,0.0,16.0,10.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722522,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722619,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,143,9,success,False,False,9,0.0,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722716,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value__l0,max_value,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722813,max_value,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720000,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720097,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,wrong_object_interaction_candidate,False,True,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720194,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720291,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,138,9,success,False,False,9,0.0,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720388,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720485,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720582,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720679,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,150,10,success,False,False,10,0.0,0.0,0.0,16.0,10.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720776,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,wrong_object_interaction_candidate,False,True,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720873,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720970,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721067,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,144,9,success,False,False,9,0.0,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721164,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721261,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,146,10,success,False,False,10,0.0,0.0,0.0,16.0,10.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721358,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,target_drop_candidate,True,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721455,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,150,10,success,False,False,10,0.0,0.0,0.0,16.0,10.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721552,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,144,9,success,False,False,9,0.0,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721649,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721746,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721843,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,721940,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722037,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722134,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722231,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722328,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722425,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,146,10,success,False,False,10,0.0,0.0,0.0,16.0,10.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722522,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722619,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,142,9,success,False,False,9,0.0,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722716,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__max_value_replay__l0,max_value_replay,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,722813,max_value_replay,0.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.0,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__uncertainty_penalty_action__l1p0,action_l1,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720000,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,144,9,success,False,False,9,0.4444444444444444,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__uncertainty_penalty_action__l1p0,action_l1,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720097,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,wrong_object_interaction_candidate,False,True,14,0.5,0.0,0.0,16.0,14.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__uncertainty_penalty_action__l1p0,action_l1,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720194,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,143,9,success,False,False,9,0.2222222222222222,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__uncertainty_penalty_action__l1p0,action_l1,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720291,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,True,139,9,success,False,False,9,0.4444444444444444,0.0,0.0,16.0,9.0,1.0
adaptive_confirmatory_20260813/adaptive_confirmatory_20260813__known_yellow__controls__libero_spatial_with_yellow_book__task8__init0__uncertainty_penalty_action__l1p0,action_l1,yellow_task8_init0_adaptive_confirm,libero_spatial_with_yellow_book,8,0,720388,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,holdout,16,False,220,14,timeout_no_goal,False,False,14,0.4285714285714286,0.0,0.0,16.0,14.0,1.0
