quintile,states,mean_effect,mean_score,family,feature_count,target_variant,alpha,scheme,budget
4,128,-0.2265625,3.8155708378647746,relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_cell,0.2
0,128,0.0859375,-4.22061711293157,relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_cell,0.3
1,128,0.0390625,-1.6496701366415554,relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_cell,0.3
2,128,0.0,-0.5029044532360366,relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_cell,0.3
3,128,-0.0078125,1.0900987340179746,relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_cell,0.3
4,128,-0.2265625,3.8155708378647746,relative_object_oracle_dynamic_slopes,374,direct_success,0.01,leave_one_cell,0.3
0,128,0.09375,-1.6318440466480264,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.1
1,128,-0.0546875,-0.7968759170901215,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.1
2,128,-0.1015625,-0.3600139469749353,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.1
3,128,0.0078125,0.25004394790833856,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.1
4,128,-0.0546875,1.155168308338637,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.1
0,128,0.09375,-1.6318440466480264,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.2
1,128,-0.0546875,-0.7968759170901215,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.2
2,128,-0.1015625,-0.3600139469749353,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.2
3,128,0.0078125,0.25004394790833856,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.2
4,128,-0.0546875,1.155168308338637,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.2
0,128,0.09375,-1.6318440466480264,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.3
1,128,-0.0546875,-0.7968759170901215,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.3
2,128,-0.1015625,-0.3600139469749353,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.3
3,128,0.0078125,0.25004394790833856,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.3
4,128,-0.0546875,1.155168308338637,relative_object_oracle_dynamic_slopes,374,direct_success,0.1,leave_one_cell,0.3
0,128,0.0390625,-0.9503165534350808,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.1
1,128,0.0078125,-0.4073984031416264,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.1
2,128,-0.1328125,-0.1254016718460638,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.1
3,128,-0.0625,0.19899217659757296,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.1
4,128,0.0390625,0.7844850638539107,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.1
0,128,0.0390625,-0.9503165534350808,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.2
1,128,0.0078125,-0.4073984031416264,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.2
2,128,-0.1328125,-0.1254016718460638,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.2
3,128,-0.0625,0.19899217659757296,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.2
4,128,0.0390625,0.7844850638539107,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.2
0,128,0.0390625,-0.9503165534350808,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.3
1,128,0.0078125,-0.4073984031416264,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.3
2,128,-0.1328125,-0.1254016718460638,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.3
3,128,-0.0625,0.19899217659757296,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.3
4,128,0.0390625,0.7844850638539107,relative_object_oracle_dynamic_slopes,374,direct_success,1.0,leave_one_cell,0.3
0,128,0.0625,-0.5799601981558807,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.1
1,128,-0.0234375,-0.193865820504613,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.1
2,128,-0.0546875,0.024185178229525605,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.1
3,128,-0.1015625,0.2302126341608535,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.1
4,128,0.0078125,0.5722270974145699,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.1
0,128,0.0625,-0.5799601981558807,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.2
1,128,-0.0234375,-0.193865820504613,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.2
2,128,-0.0546875,0.024185178229525605,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.2
3,128,-0.1015625,0.2302126341608535,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.2
4,128,0.0078125,0.5722270974145699,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.2
0,128,0.0625,-0.5799601981558807,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.3
1,128,-0.0234375,-0.193865820504613,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.3
2,128,-0.0546875,0.024185178229525605,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.3
3,128,-0.1015625,0.2302126341608535,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.3
4,128,0.0078125,0.5722270974145699,relative_object_oracle_dynamic_slopes,374,direct_success,10.0,leave_one_cell,0.3
0,128,0.0703125,-3.7797757332264523,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.1
1,128,0.0625,-1.3329003911497699,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.1
2,128,0.015625,-0.38504197779851057,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.1
3,128,-0.1015625,1.0756994832506848,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.1
4,128,-0.15625,3.303492754903891,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.1
0,128,0.0703125,-3.7797757332264523,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.2
1,128,0.0625,-1.3329003911497699,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.2
2,128,0.015625,-0.38504197779851057,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.2
3,128,-0.1015625,1.0756994832506848,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.2
4,128,-0.15625,3.303492754903891,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.2
0,128,0.0703125,-3.7797757332264523,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.3
1,128,0.0625,-1.3329003911497699,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.3
2,128,0.015625,-0.38504197779851057,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.3
3,128,-0.1015625,1.0756994832506848,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.3
4,128,-0.15625,3.303492754903891,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.01,leave_one_cell,0.3
0,128,0.0703125,-1.5313819137616653,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.1
1,128,-0.046875,-0.7308534871112313,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.1
2,128,-0.09375,-0.3007918857885868,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.1
3,128,0.0078125,0.26597733325510237,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.1
4,128,-0.046875,1.106553486773732,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.1
0,128,0.0703125,-1.5313819137616653,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.2
1,128,-0.046875,-0.7308534871112313,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.2
2,128,-0.09375,-0.3007918857885868,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.2
3,128,0.0078125,0.26597733325510237,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.2
4,128,-0.046875,1.106553486773732,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.2
0,128,0.0703125,-1.5313819137616653,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.3
1,128,-0.046875,-0.7308534871112313,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.3
2,128,-0.09375,-0.3007918857885868,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.3
3,128,0.0078125,0.26597733325510237,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.3
4,128,-0.046875,1.106553486773732,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,0.1,leave_one_cell,0.3
0,128,0.046875,-0.8786047070688411,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.1
1,128,-0.015625,-0.3786287375433958,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.1
2,128,-0.09375,-0.11761808751119981,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.1
3,128,-0.0625,0.21166424518360383,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.1
4,128,0.015625,0.7432089816392916,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.1
0,128,0.046875,-0.8786047070688411,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.2
1,128,-0.015625,-0.3786287375433958,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.2
2,128,-0.09375,-0.11761808751119981,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.2
3,128,-0.0625,0.21166424518360383,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.2
4,128,0.015625,0.7432089816392916,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.2
0,128,0.046875,-0.8786047070688411,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.3
1,128,-0.015625,-0.3786287375433958,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.3
2,128,-0.09375,-0.11761808751119981,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.3
3,128,-0.0625,0.21166424518360383,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.3
4,128,0.015625,0.7432089816392916,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,1.0,leave_one_cell,0.3
0,128,0.0703125,-0.5256098810768591,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.1
1,128,-0.0234375,-0.1693645105878242,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.1
2,128,-0.0546875,0.024628797079243345,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.1
3,128,-0.0859375,0.22193595297105345,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.1
4,128,-0.015625,0.535331776622572,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.1
0,128,0.0703125,-0.5256098810768591,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.2
1,128,-0.0234375,-0.1693645105878242,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.2
2,128,-0.0546875,0.024628797079243345,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.2
3,128,-0.0859375,0.22193595297105345,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.2
4,128,-0.015625,0.535331776622572,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.2
0,128,0.0703125,-0.5256098810768591,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.3
1,128,-0.0234375,-0.1693645105878242,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.3
2,128,-0.0546875,0.024628797079243345,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.3
3,128,-0.0859375,0.22193595297105345,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.3
4,128,-0.015625,0.535331776622572,relative_object_oracle_dynamic_slopes,374,direct_terminal_utility,10.0,leave_one_cell,0.3
0,128,0.0390625,-4.423077576135389,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.1
1,128,0.1171875,-1.5709658062264193,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.1
2,128,-0.0078125,-0.45244075870302297,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.1
3,128,-0.1015625,1.2311602377169995,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.1
4,128,-0.15625,4.0122350419788555,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.1
0,128,0.0390625,-4.423077576135389,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.2
1,128,0.1171875,-1.5709658062264193,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.2
2,128,-0.0078125,-0.45244075870302297,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.2
3,128,-0.1015625,1.2311602377169995,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.2
4,128,-0.15625,4.0122350419788555,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.2
0,128,0.0390625,-4.423077576135389,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.3
1,128,0.1171875,-1.5709658062264193,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.3
2,128,-0.0078125,-0.45244075870302297,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.3
3,128,-0.1015625,1.2311602377169995,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.3
4,128,-0.15625,4.0122350419788555,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.01,leave_one_cell,0.3
0,128,0.0390625,-1.7406757796891412,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.1
1,128,-0.0390625,-0.8561703674878959,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.1
2,128,-0.078125,-0.3519045074792833,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.1
3,128,0.015625,0.3013294609227671,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.1
4,128,-0.046875,1.2500235293954367,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.1
0,128,0.0390625,-1.7406757796891412,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.2
1,128,-0.0390625,-0.8561703674878959,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.2
2,128,-0.078125,-0.3519045074792833,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.2
3,128,0.015625,0.3013294609227671,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.2
4,128,-0.046875,1.2500235293954367,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.2
0,128,0.0390625,-1.7406757796891412,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.3
1,128,-0.0390625,-0.8561703674878959,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.3
2,128,-0.078125,-0.3519045074792833,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.3
3,128,0.015625,0.3013294609227671,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.3
4,128,-0.046875,1.2500235293954367,relative_object_oracle_dynamic_slopes,374,direct_grounded,0.1,leave_one_cell,0.3
0,128,0.0078125,-0.9975569273566557,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.1
1,128,-0.0234375,-0.4367910249380717,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.1
2,128,-0.078125,-0.1550407015912109,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.1
3,128,-0.0390625,0.2081270013110253,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.1
4,128,0.0234375,0.8360071163626661,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.1
0,128,0.0078125,-0.9975569273566557,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.2
1,128,-0.0234375,-0.4367910249380717,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.2
2,128,-0.078125,-0.1550407015912109,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.2
3,128,-0.0390625,0.2081270013110253,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.2
4,128,0.0234375,0.8360071163626661,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.2
0,128,0.0078125,-0.9975569273566557,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.3
1,128,-0.0234375,-0.4367910249380717,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.3
2,128,-0.078125,-0.1550407015912109,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.3
3,128,-0.0390625,0.2081270013110253,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.3
4,128,0.0234375,0.8360071163626661,relative_object_oracle_dynamic_slopes,374,direct_grounded,1.0,leave_one_cell,0.3
0,128,0.0546875,-0.6114783205351113,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.1
1,128,-0.03125,-0.2106977701091186,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.1
2,128,-0.0703125,0.009951073876793563,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.1
3,128,-0.078125,0.23288913347949147,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.1
4,128,0.015625,0.603647634309792,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.1
0,128,0.0546875,-0.6114783205351113,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.2
1,128,-0.03125,-0.2106977701091186,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.2
2,128,-0.0703125,0.009951073876793563,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.2
3,128,-0.078125,0.23288913347949147,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.2
4,128,0.015625,0.603647634309792,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.2
0,128,0.0546875,-0.6114783205351113,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.3
1,128,-0.03125,-0.2106977701091186,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.3
2,128,-0.0703125,0.009951073876793563,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.3
3,128,-0.078125,0.23288913347949147,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.3
4,128,0.015625,0.603647634309792,relative_object_oracle_dynamic_slopes,374,direct_grounded,10.0,leave_one_cell,0.3
0,128,0.0234375,-0.9581150484617007,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.1
1,128,-0.0234375,-0.39912464108506934,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.1
2,128,0.046875,-0.012713311555440766,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.1
3,128,-0.0078125,0.14321370822728216,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.1
4,128,-0.1484375,0.8371825934543744,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.1
0,128,0.0234375,-0.9581150484617007,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.2
1,128,-0.0234375,-0.39912464108506934,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.2
2,128,0.046875,-0.012713311555440766,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.2
3,128,-0.0078125,0.14321370822728216,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.2
4,128,-0.1484375,0.8371825934543744,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.2
0,128,0.0234375,-0.9581150484617007,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.3
1,128,-0.0234375,-0.39912464108506934,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.3
2,128,0.046875,-0.012713311555440766,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.3
3,128,-0.0078125,0.14321370822728216,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.3
4,128,-0.1484375,0.8371825934543744,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.01,leave_one_cell,0.3
0,128,0.0,-0.8386891372429811,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.1
1,128,-0.078125,-0.421387712550877,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.1
2,128,0.0390625,-0.07484274917058055,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.1
3,128,-0.015625,0.040331686074361606,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.1
4,128,-0.0546875,0.5473658718015857,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.1
0,128,0.0,-0.8386891372429811,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.2
1,128,-0.078125,-0.421387712550877,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.2
2,128,0.0390625,-0.07484274917058055,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.2
3,128,-0.015625,0.040331686074361606,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.2
4,128,-0.0546875,0.5473658718015857,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.2
0,128,0.0,-0.8386891372429811,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.3
1,128,-0.078125,-0.421387712550877,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.3
2,128,0.0390625,-0.07484274917058055,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.3
3,128,-0.015625,0.040331686074361606,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.3
4,128,-0.0546875,0.5473658718015857,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,0.1,leave_one_cell,0.3
0,128,-0.0234375,-0.6220780296843922,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.1
1,128,-0.0078125,-0.26467852059221625,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.1
2,128,-0.0234375,-0.036671135479598736,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.1
3,128,-0.03125,0.05951602031776894,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.1
4,128,-0.0234375,0.4682908905856336,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.1
0,128,-0.0234375,-0.6220780296843922,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.2
1,128,-0.0078125,-0.26467852059221625,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.2
2,128,-0.0234375,-0.036671135479598736,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.2
3,128,-0.03125,0.05951602031776894,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.2
4,128,-0.0234375,0.4682908905856336,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.2
0,128,-0.0234375,-0.6220780296843922,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.3
1,128,-0.0078125,-0.26467852059221625,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.3
2,128,-0.0234375,-0.036671135479598736,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.3
3,128,-0.03125,0.05951602031776894,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.3
4,128,-0.0234375,0.4682908905856336,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,1.0,leave_one_cell,0.3
0,128,0.046875,-0.45855755923667024,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,10.0,leave_one_cell,0.1
1,128,-0.0078125,-0.1287701231640429,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,10.0,leave_one_cell,0.1
2,128,-0.015625,0.01199130321471358,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,10.0,leave_one_cell,0.1
3,128,-0.0703125,0.16784731616518303,relative_object_oracle_dynamic_slopes,374,ridge_potential_success,10.0,leave_one_cell,0.1
