family,feature_count,target_variant,alpha,scheme,budget,query_rate,raw_gain,adjusted_gain,rescues,harms,rescue_vs_harm_auc,effect_spearman,worst_cell_adjusted_gain,quintile_monotonic_rho,quintile_top_minus_bottom
relative_control,80,ridge_potential_success,10.0,leave_one_cell,0.1,0.1,0.00625,0.0037500000000000007,8,4,0.5029920212765957,0.012838864440851068,-0.027499999999999997,0.3,0.0078125
relative_control,80,ridge_potential_success,10.0,leave_one_cell,0.2,0.2,-0.003125,-0.008124999999999997,13,15,0.5029920212765957,0.012838864440851068,-0.10624999999999998,0.3,0.0078125
relative_control,80,ridge_potential_success,10.0,leave_one_cell,0.3,0.3,-0.015625,-0.023124999999999993,18,28,0.5029920212765957,0.012838864440851068,-0.21062499999999998,0.3,0.0078125
relative_control,80,direct_success,0.01,within_cell_grouped5,0.1,0.1,0.0296875,0.027187499999999996,20,1,0.7821808510638298,0.2871248498633571,-0.028125,0.8999999999999998,0.4921875
relative_control,80,direct_success,0.01,within_cell_grouped5,0.2,0.2,0.0359375,0.0309375,28,5,0.7821808510638298,0.2871248498633571,-0.030624999999999996,0.8999999999999998,0.4921875
relative_control,80,direct_success,0.01,within_cell_grouped5,0.3,0.3,0.040625,0.033125,35,9,0.7821808510638298,0.2871248498633571,-0.057499999999999996,0.8999999999999998,0.4921875
relative_control,80,direct_success,0.1,within_cell_grouped5,0.1,0.1,0.028125,0.025625000000000002,19,1,0.7873670212765957,0.2941192410364991,-0.027499999999999997,0.8999999999999998,0.484375
relative_control,80,direct_success,0.1,within_cell_grouped5,0.2,0.2,0.0328125,0.0278125,26,5,0.7873670212765957,0.2941192410364991,-0.030624999999999996,0.8999999999999998,0.484375
relative_control,80,direct_success,0.1,within_cell_grouped5,0.3,0.3,0.0390625,0.03156250000000001,33,8,0.7873670212765957,0.2941192410364991,-0.057499999999999996,0.8999999999999998,0.484375
relative_control,80,direct_success,1.0,within_cell_grouped5,0.1,0.1,0.0265625,0.024062500000000004,19,2,0.7894946808510638,0.29500093184490306,-0.028749999999999998,0.8999999999999998,0.5
relative_control,80,direct_success,1.0,within_cell_grouped5,0.2,0.2,0.0328125,0.0278125,27,6,0.7894946808510638,0.29500093184490306,-0.05624999999999999,0.8999999999999998,0.5
relative_control,80,direct_success,1.0,within_cell_grouped5,0.3,0.3,0.0390625,0.0315625,33,8,0.7894946808510638,0.29500093184490306,-0.08312499999999999,0.8999999999999998,0.5
relative_control,80,direct_success,10.0,within_cell_grouped5,0.1,0.1,0.028125,0.025625,20,2,0.7981382978723405,0.302251986620864,-0.028124999999999994,0.9999999999999999,0.484375
relative_control,80,direct_success,10.0,within_cell_grouped5,0.2,0.2,0.0328125,0.0278125,26,5,0.7981382978723405,0.302251986620864,-0.03,0.9999999999999999,0.484375
relative_control,80,direct_success,10.0,within_cell_grouped5,0.3,0.3,0.040625,0.033125,33,7,0.7981382978723405,0.302251986620864,-0.08124999999999999,0.9999999999999999,0.484375
relative_control,80,direct_terminal_utility,0.01,within_cell_grouped5,0.1,0.1,0.0296875,0.027187499999999996,20,1,0.7756648936170213,0.2816433366306717,-0.027499999999999997,0.8207826816681233,0.4765625
relative_control,80,direct_terminal_utility,0.01,within_cell_grouped5,0.2,0.2,0.034375,0.029375000000000002,29,7,0.7756648936170213,0.2816433366306717,-0.030624999999999996,0.8207826816681233,0.4765625
relative_control,80,direct_terminal_utility,0.01,within_cell_grouped5,0.3,0.3,0.0390625,0.03156250000000001,34,9,0.7756648936170213,0.2816433366306717,-0.032499999999999994,0.8207826816681233,0.4765625
relative_control,80,direct_terminal_utility,0.1,within_cell_grouped5,0.1,0.1,0.0265625,0.024062499999999997,18,1,0.781781914893617,0.2879580825835489,-0.026874999999999993,0.7,0.515625
relative_control,80,direct_terminal_utility,0.1,within_cell_grouped5,0.2,0.2,0.0359375,0.030937499999999996,27,4,0.781781914893617,0.2879580825835489,-0.030624999999999996,0.7,0.515625
relative_control,80,direct_terminal_utility,0.1,within_cell_grouped5,0.3,0.3,0.0390625,0.0315625,33,8,0.781781914893617,0.2879580825835489,-0.0325,0.7,0.515625
relative_control,80,direct_terminal_utility,1.0,within_cell_grouped5,0.1,0.1,0.025,0.0225,17,1,0.7845744680851063,0.28793221089238474,-0.02749999999999999,0.8999999999999998,0.484375
relative_control,80,direct_terminal_utility,1.0,within_cell_grouped5,0.2,0.2,0.0328125,0.0278125,27,6,0.7845744680851063,0.28793221089238474,-0.056874999999999995,0.8999999999999998,0.484375
relative_control,80,direct_terminal_utility,1.0,within_cell_grouped5,0.3,0.3,0.040625,0.033125,33,7,0.7845744680851063,0.28793221089238474,-0.057499999999999996,0.8999999999999998,0.484375
relative_control,80,direct_terminal_utility,10.0,within_cell_grouped5,0.1,0.1,0.0265625,0.024062499999999997,19,2,0.7925531914893617,0.2928326377282879,-0.028124999999999994,0.9999999999999999,0.4921875
relative_control,80,direct_terminal_utility,10.0,within_cell_grouped5,0.2,0.2,0.034375,0.029374999999999995,27,5,0.7925531914893617,0.2928326377282879,-0.05499999999999999,0.9999999999999999,0.4921875
relative_control,80,direct_terminal_utility,10.0,within_cell_grouped5,0.3,0.3,0.034375,0.026875,30,8,0.7925531914893617,0.2928326377282879,-0.08374999999999999,0.9999999999999999,0.4921875
relative_control,80,direct_grounded,0.01,within_cell_grouped5,0.1,0.1,0.03125,0.028749999999999998,20,0,0.7761968085106383,0.2799411436167759,-0.00375,0.7,0.484375
relative_control,80,direct_grounded,0.01,within_cell_grouped5,0.2,0.2,0.0359375,0.0309375,27,4,0.7761968085106383,0.2799411436167759,-0.030624999999999996,0.7,0.484375
relative_control,80,direct_grounded,0.01,within_cell_grouped5,0.3,0.3,0.0375,0.030000000000000006,32,8,0.7761968085106383,0.2799411436167759,-0.03375,0.7,0.484375
relative_control,80,direct_grounded,0.1,within_cell_grouped5,0.1,0.1,0.0296875,0.027187499999999996,19,0,0.7804521276595745,0.2852128086877965,-0.0037500000000000007,0.8207826816681233,0.5078125
relative_control,80,direct_grounded,0.1,within_cell_grouped5,0.2,0.2,0.0375,0.0325,28,4,0.7804521276595745,0.2852128086877965,-0.030624999999999996,0.8207826816681233,0.5078125
relative_control,80,direct_grounded,0.1,within_cell_grouped5,0.3,0.3,0.0359375,0.028437499999999998,30,7,0.7804521276595745,0.2852128086877965,-0.057499999999999996,0.8207826816681233,0.5078125
relative_control,80,direct_grounded,1.0,within_cell_grouped5,0.1,0.1,0.0234375,0.020937499999999998,17,2,0.7829787234042553,0.28673964912824634,-0.029374999999999995,0.7,0.484375
relative_control,80,direct_grounded,1.0,within_cell_grouped5,0.2,0.2,0.03125,0.026250000000000002,26,6,0.7829787234042553,0.28673964912824634,-0.057499999999999996,0.7,0.484375
relative_control,80,direct_grounded,1.0,within_cell_grouped5,0.3,0.3,0.0375,0.03,31,7,0.7829787234042553,0.28673964912824634,-0.057499999999999996,0.7,0.484375
relative_control,80,direct_grounded,10.0,within_cell_grouped5,0.1,0.1,0.0265625,0.024062499999999997,19,2,0.7912234042553191,0.2928917730223774,-0.028124999999999994,0.9999999999999999,0.5
relative_control,80,direct_grounded,10.0,within_cell_grouped5,0.2,0.2,0.0328125,0.027812499999999997,25,4,0.7912234042553191,0.2928917730223774,-0.030624999999999996,0.9999999999999999,0.5
relative_control,80,direct_grounded,10.0,within_cell_grouped5,0.3,0.3,0.0375,0.03,32,8,0.7912234042553191,0.2928917730223774,-0.08374999999999999,0.9999999999999999,0.5
relative_control,80,ridge_potential_success,0.01,within_cell_grouped5,0.1,0.1,0.0328125,0.0303125,23,2,0.7763297872340426,0.28668415869130986,-0.02749999999999999,0.8999999999999998,0.4921875
relative_control,80,ridge_potential_success,0.01,within_cell_grouped5,0.2,0.2,0.0375,0.032499999999999994,30,6,0.7763297872340426,0.28668415869130986,-0.03,0.8999999999999998,0.4921875
relative_control,80,ridge_potential_success,0.01,within_cell_grouped5,0.3,0.3,0.040625,0.033125,38,12,0.7763297872340426,0.28668415869130986,-0.05874999999999999,0.8999999999999998,0.4921875
relative_control,80,ridge_potential_success,0.1,within_cell_grouped5,0.1,0.1,0.03125,0.028749999999999998,22,2,0.7829787234042553,0.29713132435119527,-0.02749999999999999,0.8999999999999998,0.515625
relative_control,80,ridge_potential_success,0.1,within_cell_grouped5,0.2,0.2,0.0375,0.03250000000000001,30,6,0.7829787234042553,0.29713132435119527,-0.05625,0.8999999999999998,0.515625
relative_control,80,ridge_potential_success,0.1,within_cell_grouped5,0.3,0.3,0.0421875,0.0346875,37,10,0.7829787234042553,0.29713132435119527,-0.08312499999999999,0.8999999999999998,0.515625
relative_control,80,ridge_potential_success,1.0,within_cell_grouped5,0.1,0.1,0.028125,0.025625000000000002,21,3,0.7882978723404256,0.30331778666460196,-0.028749999999999998,0.8207826816681233,0.5234375
relative_control,80,ridge_potential_success,1.0,within_cell_grouped5,0.2,0.2,0.0359375,0.030937499999999996,29,6,0.7882978723404256,0.30331778666460196,-0.055624999999999994,0.8207826816681233,0.5234375
relative_control,80,ridge_potential_success,1.0,within_cell_grouped5,0.3,0.3,0.040625,0.033125,35,9,0.7882978723404256,0.30331778666460196,-0.08312499999999999,0.8207826816681233,0.5234375
relative_control,80,ridge_potential_success,10.0,within_cell_grouped5,0.1,0.1,0.028125,0.025625000000000002,21,3,0.8002659574468085,0.3098090069327027,-0.028124999999999994,0.9746794344808964,0.4921875
relative_control,80,ridge_potential_success,10.0,within_cell_grouped5,0.2,0.2,0.0359375,0.030937499999999996,28,5,0.8002659574468085,0.3098090069327027,-0.03,0.9746794344808964,0.4921875
relative_control,80,ridge_potential_success,10.0,within_cell_grouped5,0.3,0.3,0.0390625,0.0315625,34,9,0.8002659574468085,0.3098090069327027,-0.05874999999999999,0.9746794344808964,0.4921875
oracle_context_only,92,direct_success,0.01,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.472406914893617,-0.010145922426911508,-0.3175,0.0,0.03125
oracle_context_only,92,direct_success,0.01,leave_one_task,0.2,0.2,-0.03125,-0.03625,6,26,0.472406914893617,-0.010145922426911508,-0.3175,0.0,0.03125
oracle_context_only,92,direct_success,0.01,leave_one_task,0.3,0.3,-0.021875,-0.02937499999999999,23,37,0.472406914893617,-0.010145922426911508,-0.375,0.0,0.03125
oracle_context_only,92,direct_success,0.1,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.472406914893617,-0.010145922426911508,-0.3175,0.0,0.03125
oracle_context_only,92,direct_success,0.1,leave_one_task,0.2,0.2,-0.03125,-0.03625,6,26,0.472406914893617,-0.010145922426911508,-0.3175,0.0,0.03125
oracle_context_only,92,direct_success,0.1,leave_one_task,0.3,0.3,-0.021875,-0.02937499999999999,23,37,0.472406914893617,-0.010145922426911508,-0.375,0.0,0.03125
oracle_context_only,92,direct_success,1.0,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.46589095744680853,-0.013517752428867142,-0.3175,0.0,0.0078125
oracle_context_only,92,direct_success,1.0,leave_one_task,0.2,0.2,-0.0359375,-0.0409375,4,27,0.46589095744680853,-0.013517752428867142,-0.320625,0.0,0.0078125
oracle_context_only,92,direct_success,1.0,leave_one_task,0.3,0.3,-0.021875,-0.02937499999999999,23,37,0.46589095744680853,-0.013517752428867142,-0.375,0.0,0.0078125
oracle_context_only,92,direct_success,10.0,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.4376994680851064,-0.04376264396000815,-0.3175,-0.3,-0.0234375
oracle_context_only,92,direct_success,10.0,leave_one_task,0.2,0.2,-0.0375,-0.042499999999999996,5,29,0.4376994680851064,-0.04376264396000815,-0.375,-0.3,-0.0234375
oracle_context_only,92,direct_success,10.0,leave_one_task,0.3,0.3,-0.04375,-0.05124999999999998,12,40,0.4376994680851064,-0.04376264396000815,-0.375,-0.3,-0.0234375
oracle_context_only,92,direct_terminal_utility,0.01,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.45152925531914895,-0.02685085408680148,-0.3175,0.051298917604257706,0.0078125
oracle_context_only,92,direct_terminal_utility,0.01,leave_one_task,0.2,0.2,-0.0359375,-0.0409375,4,27,0.45152925531914895,-0.02685085408680148,-0.320625,0.051298917604257706,0.0078125
oracle_context_only,92,direct_terminal_utility,0.01,leave_one_task,0.3,0.3,-0.034375,-0.04187499999999998,19,41,0.45152925531914895,-0.02685085408680148,-0.375,0.051298917604257706,0.0078125
oracle_context_only,92,direct_terminal_utility,0.1,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.45152925531914895,-0.02685085408680148,-0.3175,0.051298917604257706,0.0078125
oracle_context_only,92,direct_terminal_utility,0.1,leave_one_task,0.2,0.2,-0.0359375,-0.0409375,4,27,0.45152925531914895,-0.02685085408680148,-0.320625,0.051298917604257706,0.0078125
oracle_context_only,92,direct_terminal_utility,0.1,leave_one_task,0.3,0.3,-0.034375,-0.04187499999999998,19,41,0.45152925531914895,-0.02685085408680148,-0.375,0.051298917604257706,0.0078125
oracle_context_only,92,direct_terminal_utility,1.0,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.45378989361702127,-0.027131737108064526,-0.3175,-0.15811388300841897,0.0
oracle_context_only,92,direct_terminal_utility,1.0,leave_one_task,0.2,0.2,-0.0375,-0.042499999999999996,5,29,0.45378989361702127,-0.027131737108064526,-0.375,-0.15811388300841897,0.0
oracle_context_only,92,direct_terminal_utility,1.0,leave_one_task,0.3,0.3,-0.034375,-0.04187499999999998,19,41,0.45378989361702127,-0.027131737108064526,-0.375,-0.15811388300841897,0.0
oracle_context_only,92,direct_terminal_utility,10.0,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.4334441489361702,-0.05647146973759505,-0.3175,-0.3,-0.0234375
oracle_context_only,92,direct_terminal_utility,10.0,leave_one_task,0.2,0.2,-0.0375,-0.042499999999999996,5,29,0.4334441489361702,-0.05647146973759505,-0.375,-0.3,-0.0234375
oracle_context_only,92,direct_terminal_utility,10.0,leave_one_task,0.3,0.3,-0.04375,-0.05124999999999998,11,39,0.4334441489361702,-0.05647146973759505,-0.375,-0.3,-0.0234375
oracle_context_only,92,direct_grounded,0.01,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.4386303191489362,-0.040464838765998865,-0.3175,-0.20519567041703082,0.0
oracle_context_only,92,direct_grounded,0.01,leave_one_task,0.2,0.2,-0.0375,-0.042499999999999996,5,29,0.4386303191489362,-0.040464838765998865,-0.375,-0.20519567041703082,0.0
oracle_context_only,92,direct_grounded,0.01,leave_one_task,0.3,0.3,-0.0421875,-0.04968749999999998,12,39,0.4386303191489362,-0.040464838765998865,-0.375,-0.20519567041703082,0.0
oracle_context_only,92,direct_grounded,0.1,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.4394281914893617,-0.04044838880867745,-0.3175,-0.39999999999999997,-0.015625
oracle_context_only,92,direct_grounded,0.1,leave_one_task,0.2,0.2,-0.0375,-0.042499999999999996,5,29,0.4394281914893617,-0.04044838880867745,-0.375,-0.39999999999999997,-0.015625
oracle_context_only,92,direct_grounded,0.1,leave_one_task,0.3,0.3,-0.0421875,-0.04968749999999998,12,39,0.4394281914893617,-0.04044838880867745,-0.375,-0.39999999999999997,-0.015625
oracle_context_only,92,direct_grounded,1.0,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.43929521276595745,-0.04098671366202054,-0.3175,-0.39999999999999997,-0.015625
oracle_context_only,92,direct_grounded,1.0,leave_one_task,0.2,0.2,-0.0375,-0.042499999999999996,5,29,0.43929521276595745,-0.04098671366202054,-0.375,-0.39999999999999997,-0.015625
oracle_context_only,92,direct_grounded,1.0,leave_one_task,0.3,0.3,-0.0421875,-0.04968749999999998,12,39,0.43929521276595745,-0.04098671366202054,-0.375,-0.39999999999999997,-0.015625
oracle_context_only,92,direct_grounded,10.0,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.44461436170212765,-0.05280107301025587,-0.3175,0.051298917604257706,0.015625
oracle_context_only,92,direct_grounded,10.0,leave_one_task,0.2,0.2,-0.0296875,-0.034687499999999996,11,30,0.44461436170212765,-0.05280107301025587,-0.375,0.051298917604257706,0.015625
oracle_context_only,92,direct_grounded,10.0,leave_one_task,0.3,0.3,-0.0421875,-0.04968749999999998,12,39,0.44461436170212765,-0.05280107301025587,-0.375,0.051298917604257706,0.015625
oracle_context_only,92,ridge_potential_success,0.01,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.47373670212765956,-0.003526459600776871,-0.3175,0.051298917604257706,0.03125
oracle_context_only,92,ridge_potential_success,0.01,leave_one_task,0.2,0.2,-0.03125,-0.03625,6,26,0.47373670212765956,-0.003526459600776871,-0.3175,0.051298917604257706,0.03125
oracle_context_only,92,ridge_potential_success,0.01,leave_one_task,0.3,0.3,-0.021875,-0.02937499999999999,23,37,0.47373670212765956,-0.003526459600776871,-0.375,0.051298917604257706,0.03125
oracle_context_only,92,ridge_potential_success,0.1,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.47373670212765956,-0.003526459600776871,-0.3175,0.051298917604257706,0.03125
oracle_context_only,92,ridge_potential_success,0.1,leave_one_task,0.2,0.2,-0.03125,-0.03625,6,26,0.47373670212765956,-0.003526459600776871,-0.3175,0.051298917604257706,0.03125
oracle_context_only,92,ridge_potential_success,0.1,leave_one_task,0.3,0.3,-0.021875,-0.02937499999999999,23,37,0.47373670212765956,-0.003526459600776871,-0.375,0.051298917604257706,0.03125
oracle_context_only,92,ridge_potential_success,1.0,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.46708776595744683,-0.013629612138652719,-0.3175,0.09999999999999999,0.0078125
oracle_context_only,92,ridge_potential_success,1.0,leave_one_task,0.2,0.2,-0.0359375,-0.0409375,4,27,0.46708776595744683,-0.013629612138652719,-0.320625,0.09999999999999999,0.0078125
oracle_context_only,92,ridge_potential_success,1.0,leave_one_task,0.3,0.3,-0.021875,-0.02937499999999999,23,37,0.46708776595744683,-0.013629612138652719,-0.375,0.09999999999999999,0.0078125
oracle_context_only,92,ridge_potential_success,10.0,leave_one_task,0.1,0.1,-0.021875,-0.024375,2,16,0.43783244680851063,-0.046206285120103344,-0.3175,-0.3,-0.015625
oracle_context_only,92,ridge_potential_success,10.0,leave_one_task,0.2,0.2,-0.0375,-0.042499999999999996,5,29,0.43783244680851063,-0.046206285120103344,-0.375,-0.3,-0.015625
oracle_context_only,92,ridge_potential_success,10.0,leave_one_task,0.3,0.3,-0.04375,-0.05124999999999998,12,40,0.43783244680851063,-0.046206285120103344,-0.375,-0.3,-0.015625
oracle_context_only,92,direct_success,0.01,leave_one_level,0.1,0.1,-0.0140625,-0.016562499999999994,8,17,0.3168218085106383,-0.1533440346565685,-0.3749999999999999,-0.6,-0.1875
oracle_context_only,92,direct_success,0.01,leave_one_level,0.2,0.2,-0.0203125,-0.025312499999999995,12,25,0.3168218085106383,-0.1533440346565685,-0.3749999999999999,-0.6,-0.1875
oracle_context_only,92,direct_success,0.01,leave_one_level,0.3,0.3,-0.0203125,-0.02781249999999999,16,29,0.3168218085106383,-0.1533440346565685,-0.3749999999999999,-0.6,-0.1875
oracle_context_only,92,direct_success,0.1,leave_one_level,0.1,0.1,-0.0140625,-0.016562499999999994,8,17,0.3168218085106383,-0.1533440346565685,-0.3749999999999999,-0.6,-0.1875
