case_id,suite,task_id,init_state_id,rollout_seed,strategy_id,baseline_success,success,delta,baseline_strategy_id
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130582,horizon_only_l1_h8,False,True,1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130679,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130776,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130873,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130970,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131067,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131164,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131261,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131358,horizon_only_l1_h8,False,True,1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131455,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131552,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131649,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131746,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131843,horizon_only_l1_h8,False,True,1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131940,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132037,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132134,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132231,horizon_only_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130000,requery_l1_h8,True,False,-1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130097,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130194,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130291,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130388,requery_l1_h8,True,False,-1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130485,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130582,requery_l1_h8,False,True,1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130679,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130776,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130873,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1130970,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131067,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131164,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131261,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131358,requery_l1_h8,False,True,1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131455,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131552,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131649,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131746,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131843,requery_l1_h8,False,True,1,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1131940,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132037,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132134,requery_l1_h8,True,True,0,max_value
long_mug_task4_init0_factorial,libero_10_with_mug,4,0,1132231,requery_l1_h8,True,True,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110000,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110097,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110194,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110291,action_l1,True,True,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110388,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110485,action_l1,True,True,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110582,action_l1,True,False,-1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110679,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110776,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110873,action_l1,True,True,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1110970,action_l1,True,True,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111067,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111164,action_l1,True,False,-1,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111261,action_l1,True,True,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111358,action_l1,False,False,0,max_value
milk_task5_init0_factorial,libero_spatial_with_milk,5,0,1111455,action_l1,True,True,0,max_value
