case_id,suite,task_id,init_state_id,rollout_seed,strategy_id,baseline_success,success,delta,baseline_strategy_id
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,phase_l1_r0.3,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630679,phase_l1_r0.3,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630776,phase_l1_r0.3,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630873,phase_l1_r0.3,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630970,phase_l1_r0.3,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,631067,phase_l1_r0.3,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630000,phase_l1_r0.5,False,True,1,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630097,phase_l1_r0.5,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630194,phase_l1_r0.5,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630291,phase_l1_r0.5,False,False,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630388,phase_l1_r0.5,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630485,phase_l1_r0.5,True,True,0,max_value
long_mug_task4_init0_adaptive_screen,libero_10_with_mug,4,0,630582,phase_l1_r0.5,True,True,0,max_value
