source_run,strategy_id,case_id,suite,task_id,init_state_id,rollout_seed,planning_strategy,planning_risk_lambda,planning_difficulty_threshold,planning_value_margin,planning_uncertainty_margin,planning_phase_fraction,planning_short_open_loop_steps,experiment_split,num_open_loop_steps,success,final_t,num_queries,failure_type,target_drop_candidate,wrong_object_interaction_candidate,num_queries_observed,rerank_rate,gate_rate,requery_rate,mean_selected_open_loop_steps,nominal_queries_for_executed_steps,query_compute_ratio
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l0p5,action_l0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610970,uncertainty_penalty_action,0.5,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.2857142857142857,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l0p5,action_l0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,611067,uncertainty_penalty_action,0.5,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.09999999999999998,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610000,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.5,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610097,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,146,10,success,False,False,10,0.9,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610194,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.4,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610291,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.6428571428571428,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610388,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.6,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610485,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.7142857142857143,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610582,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,target_drop_candidate,True,False,14,0.2857142857142857,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610679,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.5,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610776,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,153,10,success,False,False,10,0.4,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610873,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.2857142857142857,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610970,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.3571428571428571,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l1p0,action_l1,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,611067,uncertainty_penalty_action,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,110,7,success,False,False,7,0.8571428571428572,0.0,0.0,16.0,7.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610000,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.6,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610097,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.7,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610194,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.7142857142857143,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610291,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.6,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610388,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.7,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610485,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.4,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610582,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,152,10,success,False,False,10,0.4,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610679,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.6428571428571428,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610776,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.6428571428571428,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610873,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.5,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610970,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.6,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action__l2p0,action_l2,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,611067,uncertainty_penalty_action,2.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.6428571428571428,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610000,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,143,9,success,False,False,9,0.2222222222222222,0.0,0.0,16.0,9.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610097,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.7,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610194,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,target_drop_candidate,True,False,14,0.2142857142857143,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610291,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.6,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610388,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.7,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610485,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.30000000000000004,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610582,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.5,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610679,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,153,10,success,False,False,10,0.4,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610776,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,216,14,success,False,False,14,0.4285714285714286,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610873,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.5,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610970,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.4285714285714286,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_core__libero_spatial_with_milk__task5__init0__uncertainty_penalty_action_replay__l1p0,action_l1_replay,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,611067,uncertainty_penalty_action_replay,1.0,0.088588,0.002,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.2857142857142857,0.0,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610000,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,True,143,9,success,False,False,9,0.2222222222222222,0.2222222222222222,0.0,16.0,9.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610097,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.6,0.6,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610194,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,False,220,14,target_drop_candidate,True,False,14,0.2142857142857143,0.21428571428571427,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610291,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.6,0.6,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610388,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.7,0.7,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610485,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.30000000000000004,0.3,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610582,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.5,0.5,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610679,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,True,153,10,success,False,False,10,0.4,0.4,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610776,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,True,158,10,success,False,False,10,0.30000000000000004,0.3,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610873,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.5,0.5,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610970,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.4285714285714286,0.42857142857142855,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_high__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.01_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,611067,margin_gated_action,1.0,0.088588,0.01,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.2857142857142857,0.2857142857142857,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610000,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,True,143,9,success,False,False,9,0.11111111111111116,0.1111111111111111,0.0,16.0,9.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610097,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,False,220,14,target_drop_candidate,True,False,14,0.1428571428571429,0.14285714285714285,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610194,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,False,220,14,target_drop_candidate,True,False,14,0.1428571428571429,0.14285714285714285,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610291,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,True,152,10,success,False,False,10,0.5,0.5,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610388,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.0,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610485,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,False,220,14,target_drop_candidate,True,False,14,0.2142857142857143,0.21428571428571427,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610582,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,True,192,12,success,False,False,12,0.33333333333333337,0.3333333333333333,0.0,16.0,12.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610679,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,False,220,14,target_drop_candidate,True,False,14,0.2142857142857143,0.21428571428571427,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610776,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,False,220,14,timeout_no_goal,False,False,14,0.2857142857142857,0.2857142857142857,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610873,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,True,160,10,success,False,False,10,0.30000000000000004,0.3,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610970,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,False,220,14,target_drop_candidate,True,False,14,0.2142857142857143,0.21428571428571427,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_low__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.0005_u0,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,611067,margin_gated_action,1.0,0.088588,0.0005,0.0,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.0,0.0,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_uncertainty__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610000,margin_gated_action,1.0,0.088588,0.002,0.5,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.30000000000000004,0.3,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_uncertainty__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610097,margin_gated_action,1.0,0.088588,0.002,0.5,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.6,0.6,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_uncertainty__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610194,margin_gated_action,1.0,0.088588,0.002,0.5,0.5,8.0,calibration,16,False,220,14,target_drop_candidate,True,False,14,0.2142857142857143,0.21428571428571427,0.0,16.0,14.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_uncertainty__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610291,margin_gated_action,1.0,0.088588,0.002,0.5,0.5,8.0,calibration,16,True,152,10,success,False,False,10,0.5,0.5,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_uncertainty__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610388,margin_gated_action,1.0,0.088588,0.002,0.5,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.6,0.6,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_uncertainty__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610485,margin_gated_action,1.0,0.088588,0.002,0.5,0.5,8.0,calibration,16,True,145,10,success,False,False,10,0.30000000000000004,0.3,0.0,16.0,10.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_uncertainty__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610582,margin_gated_action,1.0,0.088588,0.002,0.5,0.5,8.0,calibration,16,True,192,12,success,True,False,12,0.41666666666666663,0.4166666666666667,0.0,16.0,12.0,1.0
adaptive_screening_20260813/adaptive_screening_20260813__milk_margin_uncertainty__libero_spatial_with_milk__task5__init0__margin_gated_action__l1p0,margin_l1_v0.002_u0.5,milk_task5_init0_adaptive_screen,libero_spatial_with_milk,5,0,610679,margin_gated_action,1.0,0.088588,0.002,0.5,0.5,8.0,calibration,16,True,146,10,success,False,False,10,0.30000000000000004,0.3,0.0,16.0,10.0,1.0
